Country,Confirmed,Deaths,Recovered,Active,WHO Region,Abbreviated WHO Region,Year,Month,Month Name,Day of Week,Day Name,Month Short Name
Gambia,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Georgia,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Germany,14,0,0,14,Europe,EUR,2020,2,February,6,Sunday,Feb
Ghana,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Greece,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Guatemala,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Guinea,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Guyana,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Haiti,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Holy See,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Honduras,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Hungary,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Iceland,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
India,3,0,0,3,South-East Asia,SEAR,2020,2,February,6,Sunday,Feb
Indonesia,0,0,0,0,South-East Asia,SEAR,2020,2,February,6,Sunday,Feb
Iran,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Iraq,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Ireland,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Israel,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Italy,3,0,0,3,Europe,EUR,2020,2,February,6,Sunday,Feb
Jamaica,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Japan,24,0,1,23,Western Pacific,WPR,2020,2,February,6,Sunday,Feb
Jordan,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Kazakhstan,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Kenya,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
South Korea,25,0,3,22,Western Pacific,WPR,2020,2,February,6,Sunday,Feb
Kuwait,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Kyrgyzstan,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Latvia,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Lebanon,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Liberia,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Liechtenstein,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Lithuania,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Luxembourg,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Madagascar,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Malaysia,16,0,1,15,Western Pacific,WPR,2020,2,February,6,Sunday,Feb
Maldives,0,0,0,0,South-East Asia,SEAR,2020,2,February,6,Sunday,Feb
Malta,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Mauritania,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Mauritius,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Mexico,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Moldova,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Monaco,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Mongolia,0,0,0,0,Western Pacific,WPR,2020,2,February,6,Sunday,Feb
Montenegro,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Morocco,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Namibia,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Nepal,1,0,0,1,South-East Asia,SEAR,2020,2,February,6,Sunday,Feb
Netherlands,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Netherlands,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Netherlands,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Netherlands,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
New Zealand,0,0,0,0,Western Pacific,WPR,2020,2,February,6,Sunday,Feb
Nicaragua,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Niger,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Nigeria,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
North Macedonia,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Norway,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Oman,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Pakistan,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Panama,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Papua New Guinea,0,0,0,0,Western Pacific,WPR,2020,2,February,6,Sunday,Feb
Paraguay,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Peru,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Philippines,3,1,0,2,Western Pacific,WPR,2020,2,February,6,Sunday,Feb
Poland,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Portugal,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Qatar,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Romania,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Russia,2,0,0,2,Europe,EUR,2020,2,February,6,Sunday,Feb
Rwanda,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Saint Lucia,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Saint Vincent,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
San Marino,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Saudi Arabia,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Senegal,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Serbia,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Seychelles,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Singapore,40,0,2,38,Western Pacific,WPR,2020,2,February,6,Sunday,Feb
Slovakia,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Slovenia,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Somalia,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
South Africa,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Spain,2,0,0,2,Europe,EUR,2020,2,February,6,Sunday,Feb
Sri Lanka,1,0,1,0,South-East Asia,SEAR,2020,2,February,6,Sunday,Feb
Sudan,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Suriname,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Sweden,1,0,0,1,Europe,EUR,2020,2,February,6,Sunday,Feb
Switzerland,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Taiwan,18,0,1,17,Western Pacific,WPR,2020,2,February,6,Sunday,Feb
Tanzania,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Thailand,32,0,10,22,South-East Asia,SEAR,2020,2,February,6,Sunday,Feb
Togo,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Trinidad,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Tunisia,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Turkey,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Uganda,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Ukraine,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
United Arab Emirates,7,0,0,7,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
United Kingdom,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
United Kingdom,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
United Kingdom,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
United Kingdom,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
United Kingdom,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
United Kingdom,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
United Kingdom,14,0,0,14,Europe,EUR,2020,2,February,6,Sunday,Feb
Uruguay,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
United States,11,0,3,8,Americas,AMR,2020,2,February,6,Sunday,Feb
Uzbekistan,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Venezuela,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Vietnam,13,0,1,12,Western Pacific,WPR,2020,2,February,6,Sunday,Feb
Zambia,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Zimbabwe,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Dominica,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Grenada,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Mozambique,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Syria,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Timor-Leste,0,0,0,0,South-East Asia,SEAR,2020,2,February,6,Sunday,Feb
Belize,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Laos,0,0,0,0,Western Pacific,WPR,2020,2,February,6,Sunday,Feb
Libya,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
West Bank,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Guinea-Bissau,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Mali,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Saint Kitts,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Canada,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Canada,0,0,0,0,Americas,AMR,2020,2,February,6,Sunday,Feb
Kosovo,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Burma,0,0,0,0,South-East Asia,SEAR,2020,2,February,6,Sunday,Feb
United Kingdom,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
United Kingdom,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
United Kingdom,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Botswana,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Burundi,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Sierra Leone,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Malawi,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
United Kingdom,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
France,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
South Sudan,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Western Sahara,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Sao Tome,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Yemen,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,6,Sunday,Feb
Comoros,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Tajikistan,0,0,0,0,Europe,EUR,2020,2,February,6,Sunday,Feb
Lesotho,0,0,0,0,Africa,AFR,2020,2,February,6,Sunday,Feb
Afghanistan,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,0,Monday,Feb
Albania,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Algeria,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Andorra,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Angola,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Antigua,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Argentina,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Armenia,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Australia,0,0,0,0,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Australia,4,0,2,2,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Australia,0,0,0,0,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Australia,5,0,0,5,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Australia,2,0,0,2,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Australia,0,0,0,0,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Australia,4,0,0,4,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Australia,0,0,0,0,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Austria,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Azerbaijan,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Bahamas,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Bahrain,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,0,Monday,Feb
Bangladesh,0,0,0,0,South-East Asia,SEAR,2020,2,February,0,Monday,Feb
Barbados,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Belarus,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Belgium,1,0,0,1,Europe,EUR,2020,2,February,0,Monday,Feb
Benin,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Bhutan,0,0,0,0,South-East Asia,SEAR,2020,2,February,0,Monday,Feb
Bolivia,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Bosnia,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Brazil,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Brunei,0,0,0,0,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Bulgaria,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Burkina Faso,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Cape Verde,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Cambodia,1,0,0,1,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Cameroon,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Canada,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Canada,4,0,0,4,Americas,AMR,2020,2,February,0,Monday,Feb
Canada,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Canada,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Canada,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Canada,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Canada,3,0,0,3,Americas,AMR,2020,2,February,0,Monday,Feb
Canada,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Canada,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Canada,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Central African Republic,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Chad,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Chile,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
China,830,3,88,739,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,337,2,44,291,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,486,2,66,418,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,261,0,39,222,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,83,2,17,64,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,1159,1,167,991,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,210,1,24,185,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,109,1,10,98,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,138,3,19,116,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,218,2,0,216,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,331,7,30,294,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,1073,6,0,1067,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,38,1,0,37,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,31728,974,2222,28532,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,879,1,208,670,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,58,0,5,53,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,492,0,81,411,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,771,1,105,665,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,80,1,13,66,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,108,0,13,95,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,10,0,1,9,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,49,0,13,36,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,18,0,3,15,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,213,0,30,183,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,466,1,66,399,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,299,1,48,250,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,119,0,25,94,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,405,1,80,324,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,95,1,8,86,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,1,0,0,1,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,49,0,0,49,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,149,0,19,130,Western Pacific,WPR,2020,2,February,0,Monday,Feb
China,1092,0,242,850,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Colombia,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Congo,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Congo,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Costa Rica,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Ivory Coast,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Croatia,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Cuba,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Cyprus,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Czechia,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Denmark,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Greenland,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Denmark,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Djibouti,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,0,Monday,Feb
Dominican Republic,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Ecuador,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Egypt,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,0,Monday,Feb
El Salvador,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Equatorial Guinea,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Eritrea,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Estonia,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Eswatini,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Ethiopia,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Fiji,0,0,0,0,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Finland,1,0,0,1,Europe,EUR,2020,2,February,0,Monday,Feb
France,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
France,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
France,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
France,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
France,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
France,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
France,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
France,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
France,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
France,11,0,0,11,Europe,EUR,2020,2,February,0,Monday,Feb
Gabon,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Gambia,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Georgia,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Germany,14,0,0,14,Europe,EUR,2020,2,February,0,Monday,Feb
Ghana,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Greece,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Guatemala,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Guinea,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Guyana,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Haiti,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Holy See,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Honduras,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Hungary,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Iceland,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
India,3,0,0,3,South-East Asia,SEAR,2020,2,February,0,Monday,Feb
Indonesia,0,0,0,0,South-East Asia,SEAR,2020,2,February,0,Monday,Feb
Iran,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,0,Monday,Feb
Iraq,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,0,Monday,Feb
Ireland,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Israel,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Italy,3,0,0,3,Europe,EUR,2020,2,February,0,Monday,Feb
Jamaica,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
Japan,26,0,4,22,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Jordan,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,0,Monday,Feb
Kazakhstan,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Kenya,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
South Korea,27,0,3,24,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Kuwait,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,0,Monday,Feb
Kyrgyzstan,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Latvia,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Lebanon,0,0,0,0,Eastern Mediterranean,EMR,2020,2,February,0,Monday,Feb
Liberia,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Liechtenstein,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Lithuania,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Luxembourg,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Madagascar,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Malaysia,18,0,1,17,Western Pacific,WPR,2020,2,February,0,Monday,Feb
Maldives,0,0,0,0,South-East Asia,SEAR,2020,2,February,0,Monday,Feb
Malta,0,0,0,0,Europe,EUR,2020,2,February,0,Monday,Feb
Mauritania,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Mauritius,0,0,0,0,Africa,AFR,2020,2,February,0,Monday,Feb
Mexico,0,0,0,0,Americas,AMR,2020,2,February,0,Monday,Feb
